algorithm,seed,episode,window_index,window_start_step,window_end_step,arm_id,arm_name,window_cumulative_reward,window_cumulative_profit,window_mean_fish_stock,window_min_fish_stock,window_collapse_flag,window_time_to_collapse,end_ships,end_fish_population
pac_successive_elimination,0,0,10,100,109,5,hard_capacity_control,1.1076059397244058,-1.615582605952471,133.106582679643,128.57663358915298,0,,0.0008358696404080706,137.73843866308047
epsilon_greedy,0,0,11,110,119,5,hard_capacity_control,-99.04091027271251,-1.0567441991993751,115.21757657840318,111.27594730911825,1,0,0.0004695841620782316,119.24475746725604
ucb1,0,0,11,110,119,5,hard_capacity_control,-99.04091027271251,-1.0567441991993751,115.21757657840318,111.27594730911825,1,0,0.0004695841620782316,119.24475746725604
softmax,0,0,11,110,119,5,hard_capacity_control,-99.04091027271251,-1.0567441991993751,115.21757657840318,111.27594730911825,1,0,0.0004695841620782316,119.24475746725604
pac_successive_elimination,0,0,11,110,119,7,weak_capacity_control,1.1970105939050113,-0.6109207654750932,143.71458176045834,138.79901078907986,0,,0.0003501490421316374,148.73530135201835
epsilon_greedy,0,0,12,120,129,7,weak_capacity_control,1.0365406821538143,-0.41052007985910144,124.43414426804082,120.16610594148176,0,,0.00019671063118360005,128.79218482947022
ucb1,0,0,12,120,129,7,weak_capacity_control,1.0365406821538143,-0.41052007985910144,124.43414426804082,120.16610594148176,0,,0.00019671063118360005,128.79218482947022
softmax,0,0,12,120,129,7,weak_capacity_control,1.0365406821538143,-0.41052007985910144,124.43414426804082,120.16610594148176,0,,0.00019671063118360005,128.79218482947022
pac_successive_elimination,0,0,12,120,129,10,moderate_marine_reserve,1.293043068405499,-0.3270047963451082,155.20440878422127,149.88424996237555,0,,0.00014667879508800902,160.6353709472565
epsilon_greedy,0,0,13,130,139,7,weak_capacity_control,1.119859941064515,-0.1573967587717367,134.4020805387944,129.7885630487624,0,,8.24028481910423e-05,139.11162783353456
ucb1,0,0,13,130,139,7,weak_capacity_control,1.119859941064515,-0.1573967587717367,134.4020805387944,129.7885630487624,0,,8.24028481910423e-05,139.11162783353456
softmax,0,0,13,130,139,7,weak_capacity_control,1.119859941064515,-0.1573967587717367,134.4020805387944,129.7885630487624,0,,8.24028481910423e-05,139.11162783353456
pac_successive_elimination,0,0,13,130,139,11,strong_marine_reserve,1.3967108944336797,-0.15412885017584002,167.62380279406267,161.8768684355656,0,,6.14443175325945e-05,173.48934620099527
epsilon_greedy,0,0,14,140,149,7,weak_capacity_control,1.2097001870824844,-0.05933854145315203,145.17114307487253,140.1880491271978,0,,3.451887347999152e-05,150.2573146921925
ucb1,0,0,14,140,149,7,weak_capacity_control,1.2097001870824844,-0.05933854145315203,145.17114307487253,140.1880491271978,0,,3.451887347999152e-05,150.2573146921925
softmax,0,0,14,140,149,7,weak_capacity_control,1.2097001870824844,-0.05933854145315203,145.17114307487253,140.1880491271978,0,,3.451887347999152e-05,150.2573146921925
pac_successive_elimination,0,0,14,140,149,1,baseline_laissez_faire,1.5085760510678476,-0.02786715121387393,181.03247018628738,174.82947097877613,0,,2.573926350281929e-05,187.36316686106795
epsilon_greedy,0,0,15,150,159,11,strong_marine_reserve,1.3066319213412347,-0.03782713031634933,156.8003698165861,151.41975895347016,0,,1.4460090306164814e-05,162.29183078003308
ucb1,0,0,15,150,159,7,weak_capacity_control,1.3066436909909784,-0.021873491266559165,156.7998677378694,151.4196482799019,0,,1.4460090306164814e-05,162.29100095896527
softmax,0,0,15,150,159,7,weak_capacity_control,1.3066436909909784,-0.021873491266559165,156.7998677378694,151.4196482799019,0,,1.4460090306164814e-05,162.29100095896527
pac_successive_elimination,0,0,15,150,159,3,moderate_taxation,1.6291968105844152,-0.008904508590025216,195.50468581116064,188.80972237331045,0,,1.0782277552617006e-05,202.33703292749126
epsilon_greedy,0,0,16,160,169,7,weak_capacity_control,1.4112784444142155,-0.0078134749931193,169.35435094670504,163.54661168676807,0,,6.057388048414752e-06,175.28154554833574
ucb1,0,0,16,160,169,7,weak_capacity_control,1.4112712309734994,-0.007813568034364608,169.35348534498405,163.54577550597128,0,,6.057388048414752e-06,175.2806499317979
softmax,0,0,16,160,169,7,weak_capacity_control,1.4112712309734994,-0.007813568034364608,169.35348534498405,163.54577550597128,0,,6.057388048414752e-06,175.2806499317979
pac_successive_elimination,0,0,16,160,169,4,high_taxation,1.7593515325497502,-0.0024658373873550155,211.1224798064565,203.8980898148471,0,,4.5167379870420375e-06,218.4947627150883
epsilon_greedy,0,0,17,170,179,7,weak_capacity_control,1.5241981164746135,-0.0026629910107843564,182.9040935358749,176.63588518373692,0,,2.5374634039066066e-06,189.30098868047332
ucb1,0,0,17,170,179,7,weak_capacity_control,1.524190331608448,-0.0026630330747154417,182.90315935698274,176.6349827125036,0,,2.5374634039066066e-06,189.30002215607846
softmax,0,0,17,170,179,7,weak_capacity_control,1.524190331608448,-0.0026630330747154417,182.90315935698274,176.6349827125036,0,,2.5374634039066066e-06,189.30002215607846
pac_successive_elimination,0,0,17,170,179,5,hard_capacity_control,1.899778093679933,-0.0004566700353165492,227.97342604199616,220.17907864515527,0,,1.8920791033279391e-06,235.92699358397476
epsilon_greedy,0,0,18,180,189,7,weak_capacity_control,1.6460561812403072,-0.0008396172784949803,197.52684250291028,190.76258027510775,0,,1.0629532852613508e-06,204.42973145145154
ucb1,0,0,18,180,189,7,weak_capacity_control,1.6460477806037614,-0.0008396363434485946,197.5258344288126,190.76160636442467,0,,1.0629532852613508e-06,204.42868852907816
softmax,0,0,18,180,189,7,weak_capacity_control,1.6460477806037614,-0.0008396363434485946,197.5258344288126,190.76160636442467,0,,1.0629532852613508e-06,204.42868852907816
pac_successive_elimination,0,0,18,180,189,7,weak_capacity_control,2.051247388053574,7.055785493984107e-05,246.14967809948635,237.74400840662884,0,,8.3377984542955e-07,254.72345036555726
epsilon_greedy,0,0,19,190,199,7,weak_capacity_control,1.7775452781710301,-0.00022552267739660615,213.30546044324487,206.0068589117936,0,,4.4527526383568053e-07,220.75337112491692
ucb1,0,0,19,190,199,7,weak_capacity_control,1.7775362141687354,-0.00022553143119865708,213.30437276402,206.00580803235653,0,,4.4527526383568053e-07,220.75224591087616
softmax,0,0,19,190,199,7,weak_capacity_control,1.7775362141687354,-0.00022553143119865708,213.30437276402,206.00580803235653,0,,4.4527526383568053e-07,220.75224591087616
pac_successive_elimination,0,0,19,190,199,10,moderate_marine_reserve,2.214435921887181,-0.0002647720345640745,265.73234239910585,256.6809059902795,0,,3.4927361889025344e-07,274.9634578909512
epsilon_greedy,0,0,20,200,209,7,weak_capacity_control,1.9194083350713598,-3.707849503062866e-05,230.32900465798255,222.45493725938266,0,,1.8652753919960444e-07,238.36384855291493
ucb1,0,0,20,200,209,7,weak_capacity_control,1.9193985566305996,-3.708245116747684e-05,230.32783124556607,222.45380347569505,0,,1.8652753919960444e-07,238.36263472332234
softmax,0,0,20,200,209,7,weak_capacity_control,1.9193985566305996,-3.708245116747684e-05,230.32783124556607,222.45380347569505,0,,1.8652753919960444e-07,238.36263472332234
pac_successive_elimination,0,0,20,200,209,11,strong_marine_reserve,2.390108048220953,-0.00018157588776676113,286.8129875756209,277.07065930180494,0,,1.4631207688864877e-07,296.74755521614514
epsilon_greedy,0,0,21,210,219,7,weak_capacity_control,2.072411644519481,1.067712222173845e-05,248.68939606108307,240.19941035304225,0,,8.368072013280376e-08,257.3487226589186
ucb1,0,0,21,210,219,7,weak_capacity_control,2.0724011043330175,1.0675246641873332e-05,248.6881312389325,240.19818729670158,0,,8.367988547827968e-08,257.34741529807997
softmax,0,0,21,210,219,7,weak_capacity_control,2.0724011043330175,1.0675246641873332e-05,248.6881312389325,240.19818729670158,0,,8.367988547827968e-08,257.34741529807997
pac_successive_elimination,0,0,21,210,219,4,high_taxation,2.579135291754657,8.434224429974631e-05,309.4962248894895,299.0149677387507,0,,8.533995017625731e-08,320.18296920082776
epsilon_greedy,0,0,22,220,229,7,weak_capacity_control,2.23722471459152,1.876224561111983e-05,268.46696349951293,259.3256559895687,0,,4.3824991005105654e-08,277.78958919844933
ucb1,0,0,22,220,229,7,weak_capacity_control,2.2372133664365514,1.8761038149600475e-05,268.46560172106155,259.32433893615956,0,,4.3824090460739295e-08,277.78818187758196
softmax,0,0,22,220,229,7,weak_capacity_control,2.2372133664365514,1.8761038149600475e-05,268.46560172106155,259.32433893615956,0,,4.3824090460739295e-08,277.78818187758196
pac_successive_elimination,0,0,22,220,229,4,high_taxation,2.7824371706226083,6.575663391973734e-05,333.89245258391696,322.62163369399883,0,,5.455239108649829e-08,345.3826971586491
epsilon_greedy,0,0,23,230,239,7,weak_capacity_control,2.4146342322463785,1.873572298148681e-05,289.75610562127866,279.91763343943353,0,,2.704133700195324e-08,299.7885503890147
ucb1,0,0,23,230,239,7,weak_capacity_control,2.4146220193545846,1.8734684829556908e-05,289.75464007438796,279.9162157448363,0,,2.704047860046115e-08,299.78703612717106
softmax,0,0,23,230,239,7,weak_capacity_control,2.4146220193545846,1.8734684829556908e-05,289.75464007438796,279.9162157448363,0,,2.704047860046115e-08,299.78703612717106
pac_successive_elimination,0,0,23,230,239,4,high_taxation,3.0009819549541867,5.420743833628539e-05,360.1178280896098,348.00422903607847,0,,3.842743173197804e-08,372.46548054901905
epsilon_greedy,0,0,24,240,249,7,weak_capacity_control,2.605519050424316,1.7689210859680017e-05,312.6622839282126,302.0782510443976,0,,1.9511735712918175e-08,323.4536302439554
ucb1,0,0,24,240,249,7,weak_capacity_control,2.605505912885229,1.768825199319069e-05,312.66070742363723,302.07672568993235,0,,1.951093054835348e-08,323.4520016808524
softmax,0,0,24,240,249,7,weak_capacity_control,2.605505912885229,1.768825199319069e-05,312.66070742363723,302.07672568993235,0,,1.951093054835348e-08,323.4520016808524
pac_successive_elimination,0,0,24,240,249,4,high_taxation,3.2357853922937347,4.815352127032151e-05,388.29424129682565,375.28206941552145,0,,3.0013925592805245e-08,401.5557745056012
epsilon_greedy,0,0,25,250,259,7,weak_capacity_control,2.810805648689591,1.7345357601517968e-05,337.29667576130805,325.9161047631076,0,,1.6256909241518626e-08,348.8985916087155
ucb1,0,0,25,250,259,7,weak_capacity_control,2.8107915234178984,1.73443084451774e-05,337.29498072883086,325.91446435036653,0,,1.625607867054039e-08,348.89684100224963
softmax,0,0,25,250,259,7,weak_capacity_control,2.8107915234178984,1.73443084451774e-05,337.29498072883086,325.91446435036653,0,,1.625607867054039e-08,348.89684100224963
pac_successive_elimination,0,0,25,250,259,4,high_taxation,3.487910400946568,4.4297841316268035e-05,418.5492427978472,404.5801766390452,0,,2.5355492781378675e-08,432.78364061974065
epsilon_greedy,0,0,26,260,269,7,weak_capacity_control,3.0314684161344165,1.9066344993988184e-05,363.77620764816857,351.54553279930985,0,,1.5773706413950492e-08,376.24294703735194
ucb1,0,0,26,260,269,7,weak_capacity_control,3.0314532368652376,1.906503383971108e-05,363.7743861360245,351.5437695480025,0,,1.577273650547267e-08,376.24106626467676
softmax,0,0,26,260,269,7,weak_capacity_control,3.0314532368652376,1.906503383971108e-05,363.7743861360245,351.5437695480025,0,,1.577273650547267e-08,376.24106626467676
pac_successive_elimination,0,0,26,260,269,4,high_taxation,3.758465826177591,4.121614474379574e-05,451.01589419537356,436.0291641184554,0,,2.255839827828282e-08,466.28456048792
epsilon_greedy,0,0,27,270,279,7,weak_capacity_control,3.268529482307389,2.3931381843505357e-05,392.22353500512094,379.0866211271219,0,,1.7965796499340648e-08,405.6119113703984
ucb1,0,0,27,270,279,7,weak_capacity_control,3.2685131796241107,2.3929527711393366e-05,392.2215786833499,379.084726876544,0,,1.7964505638644677e-08,405.60989193324934
softmax,0,0,27,270,279,7,weak_capacity_control,3.2685131796241107,2.3929527711393366e-05,392.2215786833499,379.084726876544,0,,1.7964505638644677e-08,405.60989193324934
pac_successive_elimination,0,0,27,270,279,4,high_taxation,4.04845567903979,4.044589053688156e-05,485.8146766312679,469.7650417478868,0,,2.12092297733134e-08,502.1233542501579
epsilon_greedy,0,0,28,280,289,7,weak_capacity_control,3.5230580116090313,3.223008394257232e-05,422.76695752547374,408.66514963571257,0,,2.2841116760153817e-08,437.13628504622136
ucb1,0,0,28,280,289,7,weak_capacity_control,3.523040513010191,3.2227531864603156e-05,422.7648576939191,408.66311585053535,0,,2.283935782743545e-08,437.1341180812123
softmax,0,0,28,280,289,7,weak_capacity_control,3.523040513010191,3.2227531864603156e-05,422.7648576939191,408.66311585053535,0,,2.283935782743545e-08,437.1341180812123
pac_successive_elimination,0,0,28,280,289,4,high_taxation,4.356689884723361,4.119167807017408e-05,522.802781223802,505.82251532193965,0,,2.0874193260823306e-08,540.0260612983301
epsilon_greedy,0,0,29,290,299,7,weak_capacity_control,3.7961688703120307,4.582193489007438e-05,455.54025893881146,440.4124678976401,0,,3.14631931829504e-08,470.95225627879364
ucb1,0,0,29,290,299,7,weak_capacity_control,3.796150100322607,4.581806231491501e-05,455.5380065405454,440.4102856787484,0,,3.1460597645973e-08,470.94993257354133
softmax,0,0,29,290,299,7,weak_capacity_control,3.796150100322607,4.581806231491501e-05,455.5380065405454,440.4102856787484,0,,3.1460597645973e-08,470.94993257354133
pac_successive_elimination,0,0,29,290,299,4,high_taxation,4.681820366718711,4.298744796840946e-05,561.8184388477516,543.9276963440242,0,,2.128840560366924e-08,579.951181716252
epsilon_greedy,0,1,0,0,9,7,weak_capacity_control,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
ucb1,0,1,0,0,9,7,weak_capacity_control,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
softmax,0,1,0,0,9,7,weak_capacity_control,10.490521369403732,3448.0349987194627,845.0983644821124,685.0617923614428,0,,2.0946658360156425,685.0617923614428
pac_successive_elimination,0,1,0,0,9,4,high_taxation,9.919364828836628,2630.4171257777757,874.6737243670624,769.2682333080999,0,,1.1885390363166835,769.2682333080999
epsilon_greedy,0,1,1,10,19,7,weak_capacity_control,7.172915297017182,3721.5387171817497,414.165189580252,210.99693960739452,0,,2.433656061354898,210.99693960739452
ucb1,0,1,1,10,19,7,weak_capacity_control,7.172915297017182,3721.5387171817497,414.165189580252,210.99693960739452,0,,2.433656061354898,210.99693960739452
softmax,0,1,1,10,19,7,weak_capacity_control,7.172915297017182,3721.5387171817497,414.165189580252,210.99693960739452,0,,2.433656061354898,210.99693960739452
pac_successive_elimination,0,1,1,10,19,4,high_taxation,8.016056187162523,2735.0675641583553,633.7186347605001,520.5969804335092,0,,1.2892753952149958,520.5969804335092
epsilon_greedy,0,1,2,20,29,7,weak_capacity_control,-50.58587411208708,-1652.3190888752126,127.9733972145757,92.3055313030015,1,5,1.0194679858754725,92.3055313030015
ucb1,0,1,2,20,29,7,weak_capacity_control,-50.58587411208708,-1652.3190888752126,127.9733972145757,92.3055313030015,1,5,1.0194679858754725,92.3055313030015
softmax,0,1,2,20,29,7,weak_capacity_control,-50.58587411208708,-1652.3190888752126,127.9733972145757,92.3055313030015,1,5,1.0194679858754725,92.3055313030015
pac_successive_elimination,0,1,2,20,29,4,high_taxation,5.142199588350904,1858.947858809066,393.9902075450205,305.5567624125514,0,,1.042468553486391,305.5567624125514
epsilon_greedy,0,1,3,30,39,7,weak_capacity_control,-100.55626119379933,-1199.919120068375,77.23895115228476,69.61524112997978,1,0,0.42705910285711063,69.61524112997978
ucb1,0,1,3,30,39,7,weak_capacity_control,-100.55626119379933,-1199.919120068375,77.23895115228476,69.61524112997978,1,0,0.42705910285711063,69.61524112997978
softmax,0,1,3,30,39,7,weak_capacity_control,-100.55626119379933,-1199.919120068375,77.23895115228476,69.61524112997978,1,0,0.42705910285711063,69.61524112997978
pac_successive_elimination,0,1,3,30,39,4,high_taxation,2.2708133466232523,205.67214235832427,247.81694451179135,217.37186359829838,0,,0.4859695748899937,217.37186359829838
epsilon_greedy,0,1,4,40,49,7,weak_capacity_control,-99.99275753515425,-544.7100541464667,66.23430227906685,64.81157573410937,1,0,0.17889671854334988,64.81157573410937
ucb1,0,1,4,40,49,7,weak_capacity_control,-99.99275753515425,-544.7100541464667,66.23430227906685,64.81157573410937,1,0,0.17889671854334988,64.81157573410937
softmax,0,1,4,40,49,7,weak_capacity_control,-99.99275753515425,-544.7100541464667,66.23430227906685,64.81157573410937,1,0,0.17889671854334988,64.81157573410937
pac_successive_elimination,0,1,4,40,49,4,high_taxation,1.5766261051513193,-116.76127268202112,203.20648534000082,196.68638115261598,0,,0.20357454431504118,196.68638115261598
epsilon_greedy,0,1,5,50,59,7,weak_capacity_control,-99.6886091012348,-230.8885876618605,65.07353837124532,64.70802322165552,1,0,0.074940530927605,65.81291244353963
ucb1,0,1,5,50,59,7,weak_capacity_control,-99.6886091012348,-230.8885876618605,65.07353837124532,64.70802322165552,1,0,0.074940530927605,65.81291244353963
softmax,0,1,5,50,59,7,weak_capacity_control,-99.6886091012348,-230.8885876618605,65.07353837124532,64.70802322165552,1,0,0.074940530927605,65.81291244353963
pac_successive_elimination,0,1,5,50,59,4,high_taxation,1.5677566308093622,-65.81708149942209,196.02884547705412,195.42318102032664,0,,0.08527816808790509,197.35778671562124
epsilon_greedy,0,1,6,60,69,10,moderate_marine_reserve,-99.53880309297513,-104.30737144477155,67.86051341635856,66.13949638831538,1,0,0.03139287976570931,69.73965335784946
ucb1,0,1,6,60,69,7,weak_capacity_control,-99.53242042209965,-95.63170556904626,67.58535401632729,66.07784570581023,1,0,0.03139287976570931,69.28806030275011
softmax,0,1,6,60,69,7,weak_capacity_control,-99.53242042209965,-95.63170556904626,67.58535401632729,66.07784570581023,1,0,0.03139287976570931,69.28806030275011
pac_successive_elimination,0,1,6,60,69,4,high_taxation,1.6587213250846133,-24.67915656505823,202.0080577979606,198.0062227450955,0,,0.03572335616369926,206.67399071262756
epsilon_greedy,0,1,7,70,79,7,weak_capacity_control,-99.43660622158896,-39.07914848840428,72.29675122793273,70.1721297183814,1,0,0.013150599385749199,74.53749406532461
ucb1,0,1,7,70,79,7,weak_capacity_control,-99.4406081626883,-39.18046241179946,71.82867596681893,69.71774923775551,1,0,0.013150599385749199,74.0549755342241
softmax,0,1,7,70,79,7,weak_capacity_control,-99.4406081626883,-39.18046241179946,71.82867596681893,69.71774923775551,1,0,0.013150599385749199,74.0549755342241
pac_successive_elimination,0,1,7,70,79,4,high_taxation,1.7753078932624247,-7.285706627595067,213.9112319868024,207.88361442430215,0,,0.014964652785259661,220.3148506356031
epsilon_greedy,0,1,8,80,89,7,weak_capacity_control,-99.36943328597332,-15.899445669375435,77.57593916352657,75.06756095034163,1,0,0.005508837210703079,80.1684804015327
ucb1,0,1,8,80,89,7,weak_capacity_control,-99.37366293301451,-15.944921997493587,77.07383867795733,74.58162591951854,1,0,0.005508837210703079,79.64967390423702
softmax,0,1,8,80,89,7,weak_capacity_control,-99.37366293301451,-15.944921997493587,77.07383867795733,74.58162591951854,1,0,0.005508837210703079,79.64967390423702
pac_successive_elimination,0,1,8,80,89,4,high_taxation,1.907742558249175,-1.3617897196225237,229.09252175625568,221.84072939326833,0,,0.0062687512325882745,236.60503615716573
epsilon_greedy,0,1,9,90,99,7,weak_capacity_control,-99.30998631076419,-6.434230389182054,83.57375035499834,80.7690348827458,1,0,0.002307673325286836,86.45108562610737
ucb1,0,1,9,90,99,7,weak_capacity_control,-99.31451300257245,-6.454737461944177,83.03300818673988,80.24635914358844,1,0,0.002307673325286836,85.89181217855817
softmax,0,1,9,90,99,7,weak_capacity_control,-99.31451300257245,-6.454737461944177,83.03300818673988,80.24635914358844,1,0,0.002307673325286836,85.89181217855817
pac_successive_elimination,0,1,9,90,99,4,high_taxation,2.0544502885825997,0.25373994447348436,246.50358583657513,238.34941388412904,0,,0.0027145929954563446,254.86987137034325
epsilon_greedy,0,1,10,100,109,7,weak_capacity_control,-99.25105330950429,-2.5905777897887834,90.1844721942605,87.11231497152646,1,0,0.0009666933279302226,93.32683565444543
ucb1,0,1,10,100,109,7,weak_capacity_control,-99.25592347181272,-2.599842803163998,89.60116451885206,86.54878388327663,1,0,0.0009666933279302226,92.72330322384406
softmax,0,1,10,100,109,7,weak_capacity_control,-99.25592347181272,-2.599842803163998,89.60116451885206,86.54878388327663,1,0,0.0009666933279302226,92.72330322384406
pac_successive_elimination,0,1,10,100,109,4,high_taxation,2.2148261741662387,0.5275671545474201,265.71583284140297,256.7919976035136,0,,0.0012909343743414737,274.83783924372165
